Using TensorFlow backend.
2018-07-19 14:02:10.673107: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-19 14:02:11.196206: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:05:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.438879: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 1 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:06:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.710433: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 2 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:0d:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.964639: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 3 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:0e:00.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-07-19 14:02:11.977822: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1435] Adding visible gpu devices: 0, 1, 2, 3
2018-07-19 14:02:17.178073: I tensorflow/core/common_runtime/gpu/gpu_device.cc:923] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-07-19 14:02:17.178522: I tensorflow/core/common_runtime/gpu/gpu_device.cc:929]      0 1 2 3 
2018-07-19 14:02:17.178540: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 0:   N Y Y Y 
2018-07-19 14:02:17.178546: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 1:   Y N Y Y 
2018-07-19 14:02:17.178551: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 2:   Y Y N Y 
2018-07-19 14:02:17.178556: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 3:   Y Y Y N 
2018-07-19 14:02:17.180813: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 15135 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:05:00.0, compute capability: 6.0)
2018-07-19 14:02:17.364214: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:1 with 15135 MB memory) -> physical GPU (device: 1, name: Tesla P100-PCIE-16GB, pci bus id: 0000:06:00.0, compute capability: 6.0)
2018-07-19 14:02:17.548174: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:2 with 15135 MB memory) -> physical GPU (device: 2, name: Tesla P100-PCIE-16GB, pci bus id: 0000:0d:00.0, compute capability: 6.0)
2018-07-19 14:02:17.731979: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:3 with 15135 MB memory) -> physical GPU (device: 3, name: Tesla P100-PCIE-16GB, pci bus id: 0000:0e:00.0, compute capability: 6.0)
/home/rice/jmc32/DNN_for_Pt_Assignment-master/DNN_Hyperparameters/testingsavedmodels.py:124: UserWarning: The `nb_epoch` argument in `fit` has been renamed `epochs`.
874874/990000 [=========================>....] - ETA: 1s - loss: 0.0772 - acc: 0.9637
880308/990000 [=========================>....] - ETA: 1s - loss: 0.0772 - acc: 0.9637
885742/990000 [=========================>....] - ETA: 1s - loss: 0.0772 - acc: 0.9637
891176/990000 [==========================>...] - ETA: 1s - loss: 0.0772 - acc: 0.9637
896610/990000 [==========================>...] - ETA: 1s - loss: 0.0772 - acc: 0.9637
902044/990000 [==========================>...] - ETA: 1s - loss: 0.0772 - acc: 0.9637
907478/990000 [==========================>...] - ETA: 1s - loss: 0.0773 - acc: 0.9637
912912/990000 [==========================>...] - ETA: 1s - loss: 0.0773 - acc: 0.9637
918346/990000 [==========================>...] - ETA: 0s - loss: 0.0773 - acc: 0.9637
923780/990000 [==========================>...] - ETA: 0s - loss: 0.0773 - acc: 0.9637
929214/990000 [===========================>..] - ETA: 0s - loss: 0.0773 - acc: 0.9636
934648/990000 [===========================>..] - ETA: 0s - loss: 0.0774 - acc: 0.9636
940082/990000 [===========================>..] - ETA: 0s - loss: 0.0774 - acc: 0.9636
945516/990000 [===========================>..] - ETA: 0s - loss: 0.0774 - acc: 0.9636
950950/990000 [===========================>..] - ETA: 0s - loss: 0.0775 - acc: 0.9636
956384/990000 [===========================>..] - ETA: 0s - loss: 0.0775 - acc: 0.9635
961818/990000 [============================>.] - ETA: 0s - loss: 0.0775 - acc: 0.9635
967252/990000 [============================>.] - ETA: 0s - loss: 0.0775 - acc: 0.9635
972686/990000 [============================>.] - ETA: 0s - loss: 0.0776 - acc: 0.9635
978120/990000 [============================>.] - ETA: 0s - loss: 0.0776 - acc: 0.9635
983554/990000 [============================>.] - ETA: 0s - loss: 0.0776 - acc: 0.9635
988988/990000 [============================>.] - ETA: 0s - loss: 0.0775 - acc: 0.9635
990000/990000 [==============================] - 13s 13us/step - loss: 0.0775 - acc: 0.9635
Epoch 86/168

  5434/990000 [..............................] - ETA: 17s - loss: 0.0770 - acc: 0.9660
 10868/990000 [..............................] - ETA: 15s - loss: 0.0732 - acc: 0.9659
 16302/990000 [..............................] - ETA: 14s - loss: 0.0761 - acc: 0.9649
 21736/990000 [..............................] - ETA: 14s - loss: 0.0742 - acc: 0.9655
 27170/990000 [..............................] - ETA: 13s - loss: 0.0739 - acc: 0.9650
 32604/990000 [..............................] - ETA: 13s - loss: 0.0746 - acc: 0.9647
 38038/990000 [>.............................] - ETA: 13s - loss: 0.0750 - acc: 0.9644
 43472/990000 [>.............................] - ETA: 13s - loss: 0.0748 - acc: 0.9643
 48906/990000 [>.............................] - ETA: 13s - loss: 0.0750 - acc: 0.9643
 54340/990000 [>.............................] - ETA: 12s - loss: 0.0758 - acc: 0.9639
 59774/990000 [>.............................] - ETA: 12s - loss: 0.0763 - acc: 0.9636
 65208/990000 [>.............................] - ETA: 12s - loss: 0.0763 - acc: 0.9637
 70642/990000 [=>............................] - ETA: 12s - loss: 0.0765 - acc: 0.9634
 76076/990000 [=>............................] - ETA: 12s - loss: 0.0760 - acc: 0.9638
 81510/990000 [=>............................] - ETA: 12s - loss: 0.0759 - acc: 0.9637
 86944/990000 [=>............................] - ETA: 12s - loss: 0.0763 - acc: 0.9638
 92378/990000 [=>............................] - ETA: 12s - loss: 0.0768 - acc: 0.9636
 97812/990000 [=>............................] - ETA: 12s - loss: 0.0770 - acc: 0.9635
103246/990000 [==>...........................] - ETA: 12s - loss: 0.0770 - acc: 0.9635
108680/990000 [==>...........................] - ETA: 11s - loss: 0.0765 - acc: 0.9637
114114/990000 [==>...........................] - ETA: 11s - loss: 0.0767 - acc: 0.9636
119548/990000 [==>...........................] - ETA: 11s - loss: 0.0766 - acc: 0.9637
124982/990000 [==>...........................] - ETA: 11s - loss: 0.0767 - acc: 0.9637
130416/990000 [==>...........................] - ETA: 11s - loss: 0.0771 - acc: 0.9634
135850/990000 [===>..........................] - ETA: 11s - loss: 0.0773 - acc: 0.9636
141284/990000 [===>..........................] - ETA: 11s - loss: 0.0774 - acc: 0.9635
146718/990000 [===>..........................] - ETA: 11s - loss: 0.0774 - acc: 0.9635
152152/990000 [===>..........................] - ETA: 11s - loss: 0.0775 - acc: 0.9636
157586/990000 [===>..........................] - ETA: 11s - loss: 0.0774 - acc: 0.9635
163020/990000 [===>..........................] - ETA: 11s - loss: 0.0772 - acc: 0.9637
168454/990000 [====>.........................] - ETA: 11s - loss: 0.0772 - acc: 0.9637
173888/990000 [====>.........................] - ETA: 11s - loss: 0.0769 - acc: 0.9638
179322/990000 [====>.........................] - ETA: 10s - loss: 0.0769 - acc: 0.9638
184756/990000 [====>.........................] - ETA: 10s - loss: 0.0768 - acc: 0.9639
190190/990000 [====>.........................] - ETA: 10s - loss: 0.0769 - acc: 0.9639
195624/990000 [====>.........................] - ETA: 10s - loss: 0.0770 - acc: 0.9638
201058/990000 [=====>........................] - ETA: 10s - loss: 0.0771 - acc: 0.9639
206492/990000 [=====>........................] - ETA: 10s - loss: 0.0769 - acc: 0.9639
211926/990000 [=====>........................] - ETA: 10s - loss: 0.0768 - acc: 0.9639
217360/990000 [=====>........................] - ETA: 10s - loss: 0.0767 - acc: 0.9640
222794/990000 [=====>........................] - ETA: 10s - loss: 0.0766 - acc: 0.9641
228228/990000 [=====>........................] - ETA: 10s - loss: 0.0766 - acc: 0.9641
233662/990000 [======>.......................] - ETA: 10s - loss: 0.0767 - acc: 0.9641
239096/990000 [======>.......................] - ETA: 10s - loss: 0.0766 - acc: 0.9641
244530/990000 [======>.......................] - ETA: 10s - loss: 0.0765 - acc: 0.9642
249964/990000 [======>.......................] - ETA: 9s - loss: 0.0763 - acc: 0.9642 
255398/990000 [======>.......................] - ETA: 9s - loss: 0.0762 - acc: 0.9642
260832/990000 [======>.......................] - ETA: 9s - loss: 0.0762 - acc: 0.9642
266266/990000 [=======>......................] - ETA: 9s - loss: 0.0760 - acc: 0.9643
271700/990000 [=======>......................] - ETA: 9s - loss: 0.0760 - acc: 0.9644
277134/990000 [=======>......................] - ETA: 9s - loss: 0.0759 - acc: 0.9644
282568/990000 [=======>......................] - ETA: 9s - loss: 0.0758 - acc: 0.9644
288002/990000 [=======>......................] - ETA: 9s - loss: 0.0758 - acc: 0.9644
293436/990000 [=======>......................] - ETA: 9s - loss: 0.0759 - acc: 0.9643
298870/990000 [========>.....................] - ETA: 9s - loss: 0.0759 - acc: 0.9644
304304/990000 [========>.....................] - ETA: 9s - loss: 0.0758 - acc: 0.9644
309738/990000 [========>.....................] - ETA: 9s - loss: 0.0759 - acc: 0.9643
315172/990000 [========>.....................] - ETA: 9s - loss: 0.0760 - acc: 0.9642
320606/990000 [========>.....................] - ETA: 8s - loss: 0.0760 - acc: 0.9642
326040/990000 [========>.....................] - ETA: 8s - loss: 0.0760 - acc: 0.9642
331474/990000 [=========>....................] - ETA: 8s - loss: 0.0759 - acc: 0.9642
336908/990000 [=========>....................] - ETA: 8s - loss: 0.0759 - acc: 0.9643
342342/990000 [=========>....................] - ETA: 8s - loss: 0.0760 - acc: 0.9642
347776/990000 [=========>....................] - ETA: 8s - loss: 0.0760 - acc: 0.9642
353210/990000 [=========>....................] - ETA: 8s - loss: 0.0762 - acc: 0.9640
358644/990000 [=========>....................] - ETA: 8s - loss: 0.0762 - acc: 0.9641
364078/990000 [==========>...................] - ETA: 8s - loss: 0.0762 - acc: 0.9641
369512/990000 [==========>...................] - ETA: 8s - loss: 0.0762 - acc: 0.9641
374946/990000 [==========>...................] - ETA: 8s - loss: 0.0761 - acc: 0.9641
380380/990000 [==========>...................] - ETA: 8s - loss: 0.0761 - acc: 0.9641
385814/990000 [==========>...................] - ETA: 8s - loss: 0.0761 - acc: 0.9641
391248/990000 [==========>...................] - ETA: 8s - loss: 0.0761 - acc: 0.9641
396682/990000 [===========>..................] - ETA: 7s - loss: 0.0761 - acc: 0.9641
402116/990000 [===========>..................] - ETA: 7s - loss: 0.0760 - acc: 0.9642
407550/990000 [===========>..................] - ETA: 7s - loss: 0.0759 - acc: 0.9642
412984/990000 [===========>..................] - ETA: 7s - loss: 0.0760 - acc: 0.9641
418418/990000 [===========>..................] - ETA: 7s - loss: 0.0760 - acc: 0.9641
423852/990000 [===========>..................] - ETA: 7s - loss: 0.0761 - acc: 0.9640
429286/990000 [============>.................] - ETA: 7s - loss: 0.0762 - acc: 0.9640
434720/990000 [============>.................] - ETA: 7s - loss: 0.0762 - acc: 0.9640
440154/990000 [============>.................] - ETA: 7s - loss: 0.0762 - acc: 0.9640
445588/990000 [============>.................] - ETA: 7s - loss: 0.0762 - acc: 0.9641
451022/990000 [============>.................] - ETA: 7s - loss: 0.0762 - acc: 0.9640
456456/990000 [============>.................] - ETA: 7s - loss: 0.0762 - acc: 0.9640
461890/990000 [============>.................] - ETA: 7s - loss: 0.0761 - acc: 0.9640
467324/990000 [=============>................] - ETA: 7s - loss: 0.0761 - acc: 0.9640
472758/990000 [=============>................] - ETA: 6s - loss: 0.0761 - acc: 0.9640
478192/990000 [=============>................] - ETA: 6s - loss: 0.0761 - acc: 0.9640
483626/990000 [=============>................] - ETA: 6s - loss: 0.0761 - acc: 0.9640
489060/990000 [=============>................] - ETA: 6s - loss: 0.0761 - acc: 0.9640
494494/990000 [=============>................] - ETA: 6s - loss: 0.0762 - acc: 0.9640
499928/990000 [==============>...............] - ETA: 6s - loss: 0.0762 - acc: 0.9640
505362/990000 [==============>...............] - ETA: 6s - loss: 0.0763 - acc: 0.9640
510796/990000 [==============>...............] - ETA: 6s - loss: 0.0762 - acc: 0.9639
516230/990000 [==============>...............] - ETA: 6s - loss: 0.0763 - acc: 0.9639
521664/990000 [==============>...............] - ETA: 6s - loss: 0.0762 - acc: 0.9640
527098/990000 [==============>...............] - ETA: 6s - loss: 0.0763 - acc: 0.9640
532532/990000 [===============>..............] - ETA: 6s - loss: 0.0763 - acc: 0.9639
537966/990000 [===============>..............] - ETA: 6s - loss: 0.0764 - acc: 0.9639
543400/990000 [===============>..............] - ETA: 5s - loss: 0.0765 - acc: 0.9639
548834/990000 [===============>..............] - ETA: 5s - loss: 0.0764 - acc: 0.9639
554268/990000 [===============>..............] - ETA: 5s - loss: 0.0766 - acc: 0.9638
559702/990000 [===============>..............] - ETA: 5s - loss: 0.0766 - acc: 0.9638
565136/990000 [================>.............] - ETA: 5s - loss: 0.0766 - acc: 0.9638
570570/990000 [================>.............] - ETA: 5s - loss: 0.0767 - acc: 0.9638
576004/990000 [================>.............] - ETA: 5s - loss: 0.0766 - acc: 0.9638
581438/990000 [================>.............] - ETA: 5s - loss: 0.0767 - acc: 0.9638
586872/990000 [================>.............] - ETA: 5s - loss: 0.0767 - acc: 0.9637
592306/990000 [================>.............] - ETA: 5s - loss: 0.0767 - acc: 0.9637
597740/990000 [=================>............] - ETA: 5s - loss: 0.0767 - acc: 0.9637
603174/990000 [=================>............] - ETA: 5s - loss: 0.0767 - acc: 0.9637
608608/990000 [=================>............] - ETA: 5s - loss: 0.0767 - acc: 0.9637
614042/990000 [=================>............] - ETA: 5s - loss: 0.0767 - acc: 0.9637
619476/990000 [=================>............] - ETA: 4s - loss: 0.0767 - acc: 0.9637
624910/990000 [=================>............] - ETA: 4s - loss: 0.0768 - acc: 0.9637
630344/990000 [==================>...........] - ETA: 4s - loss: 0.0768 - acc: 0.9637
635778/990000 [==================>...........] - ETA: 4s - loss: 0.0769 - acc: 0.9637
641212/990000 [==================>...........] - ETA: 4s - loss: 0.0769 - acc: 0.9637
646646/990000 [==================>...........] - ETA: 4s - loss: 0.0769 - acc: 0.9637
652080/990000 [==================>...........] - ETA: 4s - loss: 0.0770 - acc: 0.9637
657514/990000 [==================>...........] - ETA: 4s - loss: 0.0770 - acc: 0.9636
662948/990000 [===================>..........] - ETA: 4s - loss: 0.0770 - acc: 0.9636
668382/990000 [===================>..........] - ETA: 4s - loss: 0.0770 - acc: 0.9637
673816/990000 [===================>..........] - ETA: 4s - loss: 0.0771 - acc: 0.9636
679250/990000 [===================>..........] - ETA: 4s - loss: 0.0771 - acc: 0.9636
684684/990000 [===================>..........] - ETA: 4s - loss: 0.0771 - acc: 0.9636
690118/990000 [===================>..........] - ETA: 4s - loss: 0.0772 - acc: 0.9636
695552/990000 [====================>.........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
700986/990000 [====================>.........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
706420/990000 [====================>.........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
711854/990000 [====================>.........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
717288/990000 [====================>.........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
722722/990000 [====================>.........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
728156/990000 [=====================>........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
733590/990000 [=====================>........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
739024/990000 [=====================>........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
744458/990000 [=====================>........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
749892/990000 [=====================>........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
755326/990000 [=====================>........] - ETA: 3s - loss: 0.0771 - acc: 0.9636
760760/990000 [======================>.......] - ETA: 3s - loss: 0.0771 - acc: 0.9636
766194/990000 [======================>.......] - ETA: 3s - loss: 0.0772 - acc: 0.9636
771628/990000 [======================>.......] - ETA: 2s - loss: 0.0772 - acc: 0.9636
777062/990000 [======================>.......] - ETA: 2s - loss: 0.0772 - acc: 0.9636
782496/990000 [======================>.......] - ETA: 2s - loss: 0.0772 - acc: 0.9636
787930/990000 [======================>.......] - ETA: 2s - loss: 0.0771 - acc: 0.9636
793364/990000 [=======================>......] - ETA: 2s - loss: 0.0771 - acc: 0.9636
798798/990000 [=======================>......] - ETA: 2s - loss: 0.0771 - acc: 0.9636
804232/990000 [=======================>......] - ETA: 2s - loss: 0.0772 - acc: 0.9636
809666/990000 [=======================>......] - ETA: 2s - loss: 0.0772 - acc: 0.9636
815100/990000 [=======================>......] - ETA: 2s - loss: 0.0772 - acc: 0.9636
820534/990000 [=======================>......] - ETA: 2s - loss: 0.0772 - acc: 0.9636
825968/990000 [========================>.....] - ETA: 2s - loss: 0.0772 - acc: 0.9636
831402/990000 [========================>.....] - ETA: 2s - loss: 0.0772 - acc: 0.9636
836836/990000 [========================>.....] - ETA: 2s - loss: 0.0772 - acc: 0.9636
842270/990000 [========================>.....] - ETA: 1s - loss: 0.0772 - acc: 0.9636
847704/990000 [========================>.....] - ETA: 1s - loss: 0.0772 - acc: 0.9636
853138/990000 [========================>.....] - ETA: 1s - loss: 0.0772 - acc: 0.9636
858572/990000 [=========================>....] - ETA: 1s - loss: 0.0772 - acc: 0.9636
864006/990000 [=========================>....] - ETA: 1s - loss: 0.0772 - acc: 0.9637
869440/990000 [=========================>....] - ETA: 1s - loss: 0.0772 - acc: 0.9636
874874/990000 [=========================>....] - ETA: 1s - loss: 0.0772 - acc: 0.9636
880308/990000 [=========================>....] - ETA: 1s - loss: 0.0772 - acc: 0.9636
885742/990000 [=========================>....] - ETA: 1s - loss: 0.0772 - acc: 0.9636
891176/990000 [==========================>...] - ETA: 1s - loss: 0.0772 - acc: 0.9636
896610/990000 [==========================>...] - ETA: 1s - loss: 0.0772 - acc: 0.9636
902044/990000 [==========================>...] - ETA: 1s - loss: 0.0772 - acc: 0.9637
907478/990000 [==========================>...] - ETA: 1s - loss: 0.0772 - acc: 0.9636
912912/990000 [==========================>...] - ETA: 1s - loss: 0.0772 - acc: 0.9636
918346/990000 [==========================>...] - ETA: 0s - loss: 0.0773 - acc: 0.9636
923780/990000 [==========================>...] - ETA: 0s - loss: 0.0773 - acc: 0.9636
929214/990000 [===========================>..] - ETA: 0s - loss: 0.0773 - acc: 0.9636
934648/990000 [===========================>..] - ETA: 0s - loss: 0.0773 - acc: 0.9636
940082/990000 [===========================>..] - ETA: 0s - loss: 0.0773 - acc: 0.9636
945516/990000 [===========================>..] - ETA: 0s - loss: 0.0773 - acc: 0.9636
950950/990000 [===========================>..] - ETA: 0s - loss: 0.0774 - acc: 0.9636
956384/990000 [===========================>..] - ETA: 0s - loss: 0.0774 - acc: 0.9635
961818/990000 [============================>.] - ETA: 0s - loss: 0.0774 - acc: 0.9635
967252/990000 [============================>.] - ETA: 0s - loss: 0.0775 - acc: 0.9635
972686/990000 [============================>.] - ETA: 0s - loss: 0.0775 - acc: 0.9635
978120/990000 [============================>.] - ETA: 0s - loss: 0.0775 - acc: 0.9635
983554/990000 [============================>.] - ETA: 0s - loss: 0.0775 - acc: 0.9635
988988/990000 [============================>.] - ETA: 0s - loss: 0.0775 - acc: 0.9635
990000/990000 [==============================] - 13s 13us/step - loss: 0.0775 - acc: 0.9635
Epoch 87/168

  5434/990000 [..............................] - ETA: 18s - loss: 0.0810 - acc: 0.9621
 10868/990000 [..............................] - ETA: 15s - loss: 0.0786 - acc: 0.9631
 16302/990000 [..............................] - ETA: 14s - loss: 0.0806 - acc: 0.9614
 21736/990000 [..............................] - ETA: 14s - loss: 0.0799 - acc: 0.9618
 27170/990000 [..............................] - ETA: 13s - loss: 0.0794 - acc: 0.9619
 32604/990000 [..............................] - ETA: 13s - loss: 0.0791 - acc: 0.9626
 38038/990000 [>.............................] - ETA: 13s - loss: 0.0785 - acc: 0.9633
 43472/990000 [>.............................] - ETA: 13s - loss: 0.0789 - acc: 0.9633
 48906/990000 [>.............................] - ETA: 13s - loss: 0.0788 - acc: 0.9632
 54340/990000 [>.............................] - ETA: 12s - loss: 0.0787 - acc: 0.9630
 59774/990000 [>.............................] - ETA: 12s - loss: 0.0784 - acc: 0.9632
 65208/990000 [>.............................] - ETA: 12s - loss: 0.0780 - acc: 0.9632
 70642/990000 [=>............................] - ETA: 12s - loss: 0.0783 - acc: 0.9632
 76076/990000 [=>............................] - ETA: 12s - loss: 0.0786 - acc: 0.9630
 81510/990000 [=>............................] - ETA: 12s - loss: 0.0785 - acc: 0.9630
 86944/990000 [=>............................] - ETA: 12s - loss: 0.0779 - acc: 0.9632
 92378/990000 [=>............................] - ETA: 12s - loss: 0.0777 - acc: 0.9633
 97812/990000 [=>............................] - ETA: 12s - loss: 0.0779 - acc: 0.9634
103246/990000 [==>...........................] - ETA: 12s - loss: 0.0785 - acc: 0.9633
108680/990000 [==>...........................] - ETA: 11s - loss: 0.0783 - acc: 0.9634
114114/990000 [==>...........................] - ETA: 11s - loss: 0.0780 - acc: 0.9636
119548/990000 [==>...........................] - ETA: 11s - loss: 0.0784 - acc: 0.9634
124982/990000 [==>...........................] - ETA: 11s - loss: 0.0782 - acc: 0.9635
130416/990000 [==>...........................] - ETA: 11s - loss: 0.0785 - acc: 0.9634
135850/990000 [===>..........................] - ETA: 11s - loss: 0.0783 - acc: 0.9635
141284/990000 [===>..........................] - ETA: 11s - loss: 0.0784 - acc: 0.9634
146718/990000 [===>..........................] - ETA: 11s - loss: 0.0784 - acc: 0.9633
152152/990000 [===>..........................] - ETA: 11s - loss: 0.0780 - acc: 0.9636
157586/990000 [===>..........................] - ETA: 11s - loss: 0.0780 - acc: 0.9634
163020/990000 [===>..........................] - ETA: 11s - loss: 0.0779 - acc: 0.9635
168454/990000 [====>.........................] - ETA: 11s - loss: 0.0780 - acc: 0.9633
173888/990000 [====>.........................] - ETA: 11s - loss: 0.0781 - acc: 0.9632
179322/990000 [====>.........................] - ETA: 10s - loss: 0.0782 - acc: 0.9632
184756/990000 [====>.........................] - ETA: 10s - loss: 0.0782 - acc: 0.9632
190190/990000 [====>.........................] - ETA: 10s - loss: 0.0782 - acc: 0.9632
195624/990000 [====>.........................] - ETA: 10s - loss: 0.0783 - acc: 0.9631
201058/990000 [=====>........................] - ETA: 10s - loss: 0.0782 - acc: 0.9631
206492/990000 [=====>........................] - ETA: 10s - loss: 0.0780 - acc: 0.9632
211926/990000 [=====>........................] - ETA: 10s - loss: 0.0777 - acc: 0.9634
217360/990000 [=====>........................] - ETA: 10s - loss: 0.0776 - acc: 0.9634
222794/990000 [=====>........................] - ETA: 10s - loss: 0.0775 - acc: 0.9635
228228/990000 [=====>........................] - ETA: 10s - loss: 0.0774 - acc: 0.9635
233662/990000 [======>.......................] - ETA: 10s - loss: 0.0771 - acc: 0.9636
239096/990000 [======>.......................] - ETA: 10s - loss: 0.0769 - acc: 0.9637
244530/990000 [======>.......................] - ETA: 10s - loss: 0.0769 - acc: 0.9637
249964/990000 [======>.......................] - ETA: 9s - loss: 0.0768 - acc: 0.9638 
255398/990000 [======>.......................] - ETA: 9s - loss: 0.0766 - acc: 0.9638
260832/990000 [======>.......................] - ETA: 9s - loss: 0.0764 - acc: 0.9639
266266/990000 [=======>......................] - ETA: 9s - loss: 0.0763 - acc: 0.9639
271700/990000 [=======>......................] - ETA: 9s - loss: 0.0762 - acc: 0.9639
277134/990000 [=======>......................] - ETA: 9s - loss: 0.0760 - acc: 0.9640
282568/990000 [=======>......................] - ETA: 9s - loss: 0.0760 - acc: 0.9641
288002/990000 [=======>......................] - ETA: 9s - loss: 0.0761 - acc: 0.9641
293436/990000 [=======>......................] - ETA: 9s - loss: 0.0760 - acc: 0.9641
298870/990000 [========>.....................] - ETA: 9s - loss: 0.0762 - acc: 0.9640
304304/990000 [========>.....................] - ETA: 9s - loss: 0.0761 - acc: 0.9640
309738/990000 [========>.....................] - ETA: 9s - loss: 0.0762 - acc: 0.9639
315172/990000 [========>.....................] - ETA: 9s - loss: 0.0764 - acc: 0.9637
320606/990000 [========>.....................] - ETA: 9s - loss: 0.0765 - acc: 0.9637
326040/990000 [========>.....................] - ETA: 8s - loss: 0.0765 - acc: 0.9638
331474/990000 [=========>....................] - ETA: 8s - loss: 0.0765 - acc: 0.9638
336908/990000 [=========>....................] - ETA: 8s - loss: 0.0765 - acc: 0.9637
342342/990000 [=========>....................] - ETA: 8s - loss: 0.0765 - acc: 0.9638
347776/990000 [=========>....................] - ETA: 8s - loss: 0.0765 - acc: 0.9638
353210/990000 [=========>....................] - ETA: 8s - loss: 0.0764 - acc: 0.9638
358644/990000 [=========>....................] - ETA: 8s - loss: 0.0765 - acc: 0.9638
364078/990000 [==========>...................] - ETA: 8s - loss: 0.0764 - acc: 0.9638
369512/990000 [==========>...................] - ETA: 8s - loss: 0.0764 - acc: 0.9638
374946/990000 [==========>...................] - ETA: 8s - loss: 0.0764 - acc: 0.9638
380380/990000 [==========>...................] - ETA: 8s - loss: 0.0763 - acc: 0.9638
385814/990000 [==========>...................] - ETA: 8s - loss: 0.0764 - acc: 0.9638
391248/990000 [==========>...................] - ETA: 8s - loss: 0.0763 - acc: 0.9639
396682/990000 [===========>..................] - ETA: 7s - loss: 0.0762 - acc: 0.9639
402116/990000 [===========>..................] - ETA: 7s - loss: 0.0762 - acc: 0.9639
407550/990000 [===========>..................] - ETA: 7s - loss: 0.0762 - acc: 0.9638
412984/990000 [===========>..................] - ETA: 7s - loss: 0.0763 - acc: 0.9638
418418/990000 [===========>..................] - ETA: 7s - loss: 0.0763 - acc: 0.9638
423852/990000 [===========>..................] - ETA: 7s - loss: 0.0763 - acc: 0.9638
429286/990000 [============>.................] - ETA: 7s - loss: 0.0763 - acc: 0.9638
434720/990000 [============>.................] - ETA: 7s - loss: 0.0763 - acc: 0.9638
440154/990000 [============>.................] - ETA: 7s - loss: 0.0763 - acc: 0.9638
445588/990000 [============>.................] - ETA: 7s - loss: 0.0764 - acc: 0.9638
451022/990000 [============>.................] - ETA: 7s - loss: 0.0764 - acc: 0.9638
456456/990000 [============>.................] - ETA: 7s - loss: 0.0763 - acc: 0.9638
461890/990000 [============>.................] - ETA: 7s - loss: 0.0764 - acc: 0.9638
467324/990000 [=============>................] - ETA: 7s - loss: 0.0764 - acc: 0.9638
472758/990000 [=============>................] - ETA: 6s - loss: 0.0762 - acc: 0.9639
478192/990000 [=============>................] - ETA: 6s - loss: 0.0763 - acc: 0.9638
483626/990000 [=============>................] - ETA: 6s - loss: 0.0763 - acc: 0.9638
489060/990000 [=============>................] - ETA: 6s - loss: 0.0763 - acc: 0.9638
494494/990000 [=============>................] - ETA: 6s - loss: 0.0763 - acc: 0.9638
499928/990000 [==============>...............] - ETA: 6s - loss: 0.0763 - acc: 0.9638
